DECDEG_ENDLAT,DECDEG_ENDLON,BEGIN_GMT_TOWDATE,BOTSALIN,BOTTEMP,EXPCATCHNUM_log,EXPCATCHWT_log,SURFSALIN,SURFTEMP,curl_stress_curl,fsle_fsle_max,glorys_bottomT_surface,glorys_mlotst_surface,glorys_thetao_surface,glorys_thetao_surface_grad,glorys_so_surface
42.411002,-66.830235,05/07/2025 14:20:47,,,0.6989700043360189,0.2494429614425822,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.6020599913279624,-1.2365720064370627,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,,0.7432745235119333,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,1.041392685158225,1.110252917353403,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,1.4471580313422192,1.4600855991774686,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
43.532617,-66.634893,05/11/2025 09:05:23,,,0.0,-0.1549019599857432,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,1.462397997898956,0.7339992865383869,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.0,-0.712198270069774,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,1.2787536009528289,0.28510702956681194,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.47712125471966244,-0.15304467498017607,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,2.0863598306747484,1.7161870447508,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.3010299956639812,0.3654879848908996,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,1.505149978319906,1.0728378746630869,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.0,-0.48017200622428124,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.6020599913279624,0.05728564441821465,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.9030899869919435,-0.438898616350944,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.0,-1.6382721639824072,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,1.7481880270062005,0.7419390777291989,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.3010299956639812,0.35468455395472853,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.3010299956639812,-2.221848749616356,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.7781512503836436,0.12872228433842678,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.6020599913279624,-1.1804560644581312,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,1.0791812460476249,0.3044905277734877,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,0.0,-0.36653154442041347,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
43.532617,-66.634893,05/11/2025 09:05:23,,,,0.9717395908877782,,,8.154680972617341e-07,,6.324932706139918,12.498304344534452,7.3216808522183126,0.015664493773188223,32.45370249869944
